,ParticipantID,id,userid,text,annotation_date,annotation,time
804,44553,805,c27f06a64c74ff8d8593da7861f81ec8,The different between the people who have tattoo and the people who don't is that the people who have tattoo doesn't give a damn whether the other have tattoo or not.,,0,2010-12-16 17:13:56
805,44553,806,c27f06a64c74ff8d8593da7861f81ec8,"Everything happens for a reason. Every single person come and go in our life for a reason, well some reason are more ridiculous than the other..",,0,2011-04-02 0:32:00
806,22334,807,c27f06a64c74ff8d8593da7861f81ec8,"I'm enjoying exchanging /poke/"" with some good friends here... but now I'm curious ... what is that means? ^___^  is it giving attention",,0,2011-04-21 9:49:33
807,22334,808,c14cc56b201f03cef21970f0a7fcb328,aaaaaaaaaah!!!!!!!!!!!!! SMT: Devil Survivor Overclocked!!!!!!!!!! nisiquiera termine el primero y me salen con esto!! y para acabarla es para el 3ds!! no es justo!,,0,2011-03-09 4:08:42
808,22334,809,c125b54a3d0931c9088487082c8dcb3a,"forgot my cell phone//coffee cup this morning, and snowing, but hey on the plus side at least I remembered my gym bag!",,0,2010-05-24 13:47:18
809,33442,810,c09f6695e155f4eda37e853b52e34de7,"I was playing Operation Flashpoint yesterday, and when I joined the room, they were speaking French. It was Last Stand, where you have to survive as long as possible. I was going for Gold, they retreated at Bronze. Figures...",,0,2011-08-18 1:41:28
810,22334,811,c09f6695e155f4eda37e853b52e34de7,Finished Dragon Age II. Wasn't as bad as I thought it might have been. About 107 hours in 2 playthroughs. And I'm playing it a third time while I wait for Portal 2.,,0,2011-04-18 0:56:42
811,22334,812,c0289bdb4cd4eda90653b2c84af61e03,"Ahaha! I'M BAACCCKKKK!!! Bring it on people! I'm back and feeling more confident than ever and if any of you try to hurt me or mess with me again, you don't deserve my attention! This is the new me and if you don't like it...get over it! =) And to all my",,0,2009-06-25 19:39:32
812,22334,813,c0289bdb4cd4eda90653b2c84af61e03,"I really do have some amazing people in my life who make everyday better! My lovely Mummy, Brandon, Katie, Heather, Kyla, Catherine, Madeline, Bethany, Daniel, Travis, Charity, Rachel, Sharon <3",,0,2010-07-05 23:49:58
813,44553,814,c0289bdb4cd4eda90653b2c84af61e03,I love that I have the guy who never lets me go one day without flowers <3 I love you Brandon! I miss you!,,0,2010-09-21 1:07:13
814,44553,815,c0289bdb4cd4eda90653b2c84af61e03,No matter what I will find a way to go to Islands of Adventure on my birthday and see the Blue Man Group...MWAHAHA! :),,0,2010-06-10 19:06:46
815,22334,816,c0289bdb4cd4eda90653b2c84af61e03,Is down about everything today :( Work until 4:30 then fireworks with Brandon's family tonight! At least that will cheer me up :),,0,2010-07-04 14:29:08
816,44553,817,c0289bdb4cd4eda90653b2c84af61e03,Lol. People are soooo fake. If only they knew what really went on behind thier backs...they'd all hate eachother. Cannot wait to go home! Less than 2 weeks! Going to dinner at Brandon's house!,,0,2010-10-24 0:21:10
817,22334,818,c0289bdb4cd4eda90653b2c84af61e03,I have the best boyfriend in the universe :) He told me the sweetest thing anyone has ever told me! I love him :),,0,2010-12-14 5:46:02
818,44553,819,c0289bdb4cd4eda90653b2c84af61e03,I feel like I got punched in the face. Stupid sinuses. Work tomorrow from 9-1 then maybe movies with Madeline and Bethany! Missing Brandon already! <3 I love him so much! Yay for Skype!,,0,2010-05-28 2:40:22
819,44553,820,c0289bdb4cd4eda90653b2c84af61e03,So proud of my Katie! =D She is amazing! Worried about Brandon though :( Stupid cyst is back! Work 4:30 to 10:30.,,0,2010-07-20 19:35:07
820,33442,821,c0289bdb4cd4eda90653b2c84af61e03,I'm officially sick of everything. There's too much drama and bullshit and crappy people. I'm so over it. I'm just going to spend all my time with people who care about me and don't hurt me.,,0,2010-06-05 0:06:10
821,33442,822,c0289bdb4cd4eda90653b2c84af61e03,"I dont like when something bothers me, I know it bothers me, but I cant stop it bothering me and I get into a mood :(",,0,2010-05-12 22:47:50
822,33442,823,c0289bdb4cd4eda90653b2c84af61e03,had a great morning at the gym =)) Just hangin' out with Chris today then probably out for pre-birthday celebratinggg <3,,0,2009-07-27 14:51:00
823,33442,824,c0289bdb4cd4eda90653b2c84af61e03,"has lots to do today before the ROADTRIP WITH LIZZY TOMORO!!! O.o Get the car serviced, get nails done, run some errands, spin class, and pack =))) Gonna be a good day I can tell!!! <3",,0,2009-07-23 14:27:24
824,33442,825,c0289bdb4cd4eda90653b2c84af61e03,I just love Katie :') and what makes everything even greater is that the love of my life has been friends with her for years! Wishing I could be with Madeline and her family though <3,,0,2010-07-12 6:22:23
825,22334,826,c0289bdb4cd4eda90653b2c84af61e03,Thank you so much to everyone who sent me birthday messages! You're all so sweet! :) Had an amazing day at Islands of Adventure and got some wonderful gifts! So happy!,,0,2010-07-30 3:54:31
826,33442,827,c0289bdb4cd4eda90653b2c84af61e03,After last nights awful events Brandon and I are now checked into a pretty cool hotel and plan to do nothing but sleeeeeeep! Yay! :),,0,2011-03-26 20:56:58
827,22334,828,c0289bdb4cd4eda90653b2c84af61e03,Work today 10-5:30! Missing my girl Katie already and so jealous that she's going to Islands of Adventure! Brandon finally comes home for the summer tomorrow! After he aces his exams of course! Today and tomorrow are going to be busy but great days! :),,0,2010-06-17 13:50:36
828,33442,829,c0289bdb4cd4eda90653b2c84af61e03,It's only been 4 1//2 months and this is already the longest relationship I've been in where I haven't been lied to or hurt =')) He is the most wonderful guy in the world! I love you Brandon Gilmore <3 Work 10:30-4 :),,0,2010-06-12 13:59:18
829,44553,830,c0289bdb4cd4eda90653b2c84af61e03,Today is the day. Hoping things go well. Extremely nervous :( I love you so much Mummy! RIP Buster Garnham Smith 6.24.2010 <3,,0,2010-06-24 14:01:34
830,22334,831,c0289bdb4cd4eda90653b2c84af61e03,I am completely useless when it comes to technology. I break everything. Had a lovely Skype date with Brandon! <3 I love him lots! Heading to bed! Nighty night! xoxo,,0,2010-05-12 0:36:45
831,33442,832,c0289bdb4cd4eda90653b2c84af61e03,OMG! I went in for my interview and they hired me right then and there! I'm now a Target Team Member! <3 I get to work with Brandon Gilmore and Katie Nix! Two of my absolute favourite people! I'm so happy! England tomorrow! <3,,0,2010-05-06 22:39:38
832,22334,833,c0289bdb4cd4eda90653b2c84af61e03,is excited that mummy has removed the offending bug =))) Got a lovely tan! Off to the gym then watching The Best Little Whorehouse in Texas with mummy and a lovely cup of tea tonighttt <3 What goes around comes around!,,0,2009-07-15 21:13:58
833,33442,834,c0289bdb4cd4eda90653b2c84af61e03,Trying to get a puppy to pee during a thunder storm is like trying to get me to pee in a public toilet...Not gonna happen.,,0,2010-06-27 0:59:02
834,22334,835,c0289bdb4cd4eda90653b2c84af61e03,Today is looking like a great day! Gym time! =D I shall be smaller and healthier by Christmas...just in time to stuff my face full of a delicious holiday roast dinner!,,0,2010-11-16 14:07:48
835,22334,836,c0289bdb4cd4eda90653b2c84af61e03,Had a great day with everyone :) I hope Katie had an amazing birthday! I love you girl! I wish Brandon's silly Levaquin would stop making him sad though :( Work in the morning 10am - 4:30pm. I love you Brandon <3 You're the best boyfriend in the whole universe!,,0,2010-07-26 5:07:21
836,22334,837,c0289bdb4cd4eda90653b2c84af61e03,Brandon made me oatmeal for breakfast :) Yummy in my tummy! Work until 7:30 then cleaning my room! <3 I'm so glad he finally has his phone back!,,0,2010-08-18 15:58:18
837,33442,838,c0289bdb4cd4eda90653b2c84af61e03,England until May 17th! Please don't text or call until I get back! It will cost you a fortune! Lol. Feel free to message me on Facebook though! <3 Brandon just left the airport and I already miss him! I love the feeling of trusting my boyfriend when I'm away! Never had that feeling before! Oh yea...YAY TARGET!,,0,2010-05-07 15:13:55
838,33442,839,c0289bdb4cd4eda90653b2c84af61e03,Happy 6 Months Brandon! :) Literally the happiest I've ever been! I love you so much! Work 11 - 7:30pm and surgery for Brandon :(,,0,2010-07-21 15:08:16
839,33442,840,c0289bdb4cd4eda90653b2c84af61e03,After I ace my test tomorrow I get to spend the whole evening ballroom dancing with my Mummy! Then I get to see my AMAZING boyfriend on Friday! =D,,0,2011-03-24 2:44:34
840,33442,841,c0289bdb4cd4eda90653b2c84af61e03,Happy to be in Tallahassee with my Mummy & Brandon =) I haven't felt this relieved in years! <3 Excited to go home!,,0,2010-10-15 2:21:30
841,44553,842,c0289bdb4cd4eda90653b2c84af61e03,Cannot wait for the day when Brandon and I can see each other everyday and not just every two weeks! I miss him lots!,,0,2011-01-25 0:29:36
842,22334,843,c0289bdb4cd4eda90653b2c84af61e03,"Is not going home today because of the stupid volcano ='( So, I plan on doing lots of fun stuff to distract me :) First on the agenda: Cake for breakfast! I miss everyone so much! <3 Brandon, Madeline, Bethany, Katie, and Heather",,0,2010-05-17 6:27:30
843,44553,844,c0289bdb4cd4eda90653b2c84af61e03,Just had an awesome long conversation with my daddy! :) It's been a long time! Walmart with Brandon! Gosh I lead a thrilling life :p,,0,2010-05-24 1:49:00
844,44553,845,c0289bdb4cd4eda90653b2c84af61e03,Every Tuesday in February is free breakfast at Chik-fil-a and today is also free pancake day at IHOP...I would say today is a good fat day =D OM NOM NOM! I love Brandon <3,,0,2010-02-23 19:02:11
845,44553,846,c0289bdb4cd4eda90653b2c84af61e03,Work wasn't actually too bad :) 8 hours of cashiering was a little rough but everyone who works at Target is so great! My ankle is so swollen! Missing Brandon like crazy! Hoping Katie gets better soon! Love my roomies so much! <3 I am happy :),,0,2010-05-30 2:53:47
846,33442,847,c0289bdb4cd4eda90653b2c84af61e03,Getting ready for class! Then going grocery shopping =) Tomorrow I'm treating myself and getting my nails done then working on my online classes! I love being busy again! <3 I love you Brandon! Come back soon please!,,0,2010-08-23 17:57:58
847,44553,848,c0289bdb4cd4eda90653b2c84af61e03,Heading to England today! It's going to be so hard not being with Brandon ='(( I love him so much! <3,,0,2010-05-07 11:43:49
848,33442,849,c0289bdb4cd4eda90653b2c84af61e03,"loves my mummy so much! Aha she bought me the most appropriate book everrr <3 Men Are from Mars, Women Are from Venus! Can't wait for Lizzy to come home! Spin class tonight then reading my book =D Excited for sleepover tomorrow night with Heatherrr <3",,0,2009-07-09 20:20:05
849,33442,850,c0289bdb4cd4eda90653b2c84af61e03,Happy 2 Days Early Birthday Katie!! =D Spending the day with the birthday princess and her family! :) Then a suprise 6 month date tonight! <3,,0,2010-07-23 14:44:16
850,33442,851,c0289bdb4cd4eda90653b2c84af61e03,is watching How To Lose A Guy In 10 Days with Chris <3 CHRIS' BIRTHDAY TOMORROWWW!!! Disney Tuesday and Wednesday with the bestest friends!!! =))),,0,2009-07-28 2:37:52
851,22334,852,c0289bdb4cd4eda90653b2c84af61e03,I went all day with no headache then BAM! It hit me like a raging bull and in the past 20 minutes it's gone from annoying to start of a migrane...unfair ='(,,0,2010-04-15 4:25:02
852,33442,853,c0289bdb4cd4eda90653b2c84af61e03,I absolutely hate being back in Milton. Off to the Pensacola Interstate Fair with my wonderful boyfriend!! :) 2 weeks today and I'm going home!!,,0,2010-10-22 20:17:50
853,44553,854,c0289bdb4cd4eda90653b2c84af61e03,Finally in Tallahassee with the love of my life! :) He got me a presenttt! ^.^ Gonna get some good sleep tonight after this lonnggg day! <3 I love you Brandon!,,0,2010-06-07 4:42:42
854,33442,855,bfc3de1ae3ba2894b44311621bdd26c8,Good Morning Everyone!!..of course by the time I get back on here it will be evening...:) Hope you are all doing great!!,,0,2010-07-07 14:08:34
855,33442,856,bfc3de1ae3ba2894b44311621bdd26c8,Wow I need to update my status..:) I hope you all had a wonderful New Years and that this year is great for all of you..Tomorrow is my first week as Manager for the new store..I am excited...:),,0,2010-01-04 5:12:22
856,44553,857,bfc3de1ae3ba2894b44311621bdd26c8,"Yeah I did my workout this morning and plan on doing them in the mornings from here on out....then I will have more family time after work...:) Too bad work doesn't start at 10, so I could get up at 7 to workout...LOL..No actually I am feeling pretty darn good...:)",,0,2010-01-13 13:56:49
857,22334,858,bfc3de1ae3ba2894b44311621bdd26c8,watched new moon with the family last night...itwas fun....today having friends over for dinner and we are putting a puzzle together...:),,0,2010-03-21 15:25:04
858,22334,859,bfc3de1ae3ba2894b44311621bdd26c8,I am suppose to be weeding the other half of my garden today...but I think I will wait for it to be a bit cooler out..:),,0,2009-06-23 18:24:10
859,44553,860,bfc3de1ae3ba2894b44311621bdd26c8,it started out windy then it started to rain then it started to hail and now its snowing....I think that the weather is a little confused today...:),,0,2010-04-06 0:36:24
860,33442,861,bfc3de1ae3ba2894b44311621bdd26c8,I wonder what is the fascination with chocolate M&M'S and popcorn lateley???..I just love the stuff...:) plus its more fun to watch tv at home with this tasty treat...:),,0,2009-08-30 22:01:52
861,44553,862,bfc3de1ae3ba2894b44311621bdd26c8,"Yeah I get to see my family tonight...they are coming back from a short vacation in Idaho, and to suprise my kids its going to be chocolate chip cookies...:)",,0,2010-08-05 0:22:51
862,33442,863,bf674ce62805a021ed81fa100459768a,"Here's an MLIA tht i thought was just great: Today a song came on and my brother screamed /Turn that Miley Cyrus off!/"" It was Justin Bieber. MLIA""",,0,2010-03-29 23:53:07
863,33442,864,bf45ea766695c09187b2d67d0fe6da3f,"Im having a cookout at my house on Sunday, July 11th. Id love to see my friends and their kids as well. Please let me know if you are coming and how many so I can get a headcount for food. Thanks! =)",,0,2010-06-19 3:33:46
864,44553,865,bf45ea766695c09187b2d67d0fe6da3f,"Danielle has been through a lot this summer and especially over the past week with her dad. I hope you all, her friends on my list, will give her support and make her smile and laugh as much as possible. Also, please help her cope with the not so nice ppl that dont understand. Thanks, all. xoxox",,0,2010-09-13 0:54:31
865,33442,866,bf45ea766695c09187b2d67d0fe6da3f,"On Sat, July 24th at 4pm theres a benefit for Terrell Maxwell at On Deck. Next to the softball fields on 11th and 12th in Hess. Everyone come out and donate! The benefit is to help cover the cost of funeral expenses... Please pass this on! RIP Terrell - Youll never be forgotten!",,0,2010-07-19 20:36:01
866,44553,867,bf45ea766695c09187b2d67d0fe6da3f,The haunted house was pretty good. We went to the one at Wattsburg Rd and Norcross. Jess and I were screaming our heads off and the guys were only spooked a couple times. It was a great night with friends and thats what makes it best! <3 =),,0,2010-10-23 2:45:07
867,44553,868,bf45ea766695c09187b2d67d0fe6da3f,Im so tired and depressed. Stephens birthday this coming Wednesday. He would be 25. I miss him so much and I cant help wondering what hed be doing with his life if he were still with us. Its really sad.....,,0,2010-06-27 1:51:22
868,44553,869,bf45ea766695c09187b2d67d0fe6da3f,"To my family and true friends, thanks SO much for always being there. It means so much to me and I love you all! <3",,0,2010-10-08 12:41:40
869,33442,870,bf45ea766695c09187b2d67d0fe6da3f,"Great news! I got a letter to day from the school district that says my daughter will get free breakfasts and lunches at school all year because of my low income! That takes a load off! Thank you God, once again, for such a wonderful blessing! <3 =)",,0,2010-08-21 23:58:54
870,44553,871,bf45ea766695c09187b2d67d0fe6da3f,"Great New Years Ever! Full of friends and fun! My new years resolutions are to be the best mom I can be, to do things everyday to better myself as a person, to learn to be kind and to help people without being taken advantage of, to love with all my heart, laugh til I cry, to forgive easier, and to cherish every moment my daughter smiles at me with her eyes...",,0,2009-01-01 11:09:56
871,44553,872,bf45ea766695c09187b2d67d0fe6da3f,"Stephen, today youd be 25.... I cant believe it. Youve been gone almost 8 years and it still feels like yesterday that you were coming home from the hospital as a little baby! I miss you unbelievably!! Happy Birthday to you! I hope Heaven is throwing you a party! <3",,0,2010-06-30 18:52:05
872,44553,873,bf45ea766695c09187b2d67d0fe6da3f,"This is a new one. I blew my candle out on my birthday banana? lol I love ya, Danielle. You are one of a kind.... In our house, weird is awesome. Dont yall forget that! lol <3 =)",,0,2010-10-17 0:47:15
873,22334,874,bf45ea766695c09187b2d67d0fe6da3f,"<3 Laugh your heart out <3 Dance in the rain <3 Cherish the moment <3 Push through the pain, <3 Live~Laugh~Love <3 Forgive & forget <3 Life's too short <3 To be Living with regrets! ?",,0,2010-04-29 6:48:33
874,22334,875,bf45ea766695c09187b2d67d0fe6da3f,"wont be going out tonight because my girl is home and I also have 3 extra kids here. We are going to have fun though! I hope you all have a great time at East Erie Turners (or whatever else you may be doing)! Im sorry Im missing it all, especially you Jen Sabetti Schultz on your last night partyin for awhile!!!",,0,2010-04-17 23:08:58
875,44553,876,bf45ea766695c09187b2d67d0fe6da3f,Thanks you to all my family and true friends out there! Im so happy when we get to share great times together and Im so glad that we have each other for when the bad times linger. We so blessed to have all of you in our life. Thanks to you all!,,0,2011-03-07 20:16:16
876,33442,877,bf45ea766695c09187b2d67d0fe6da3f,I truly cant believe I graduated from high school 20 years ago! My 20 year reunion is this weekend and Im not sure Im even going. It just doesnt seem fathomable... Wow!!!,,0,2010-08-06 13:04:40
877,44553,878,bf45ea766695c09187b2d67d0fe6da3f,"Okay, so I couldnt hold my secret in any longer. I met an wonderful guy and hes treats me well. Hes so kind, sweet, and handsome. I feel like a girl in high school! lol We are going to take thing very slowly and enjoy every minute of it! Wish us luck please. Danielle is really taking a liking to him,. She thinks he rocks! Thats a defintely plus. Pics will follow within in the next week.",,0,2010-08-14 22:40:32
878,33442,879,bf45ea766695c09187b2d67d0fe6da3f,"feels like such a sucker. I cared enough to help out my /best friend/"" with the use of my car for probably about a total of 5 months (a week or two here and there) and now that Im stuck",,0,2009-09-23 19:33:16
879,44553,880,bf45ea766695c09187b2d67d0fe6da3f,Let's see how Creative my Facebook friends are... Leave me a 1 word comment that best describes me using the LAST letter of your FIRST name... It can only be 1 word... Then copy and paste this to your wall so I can leave a word about you...,,0,2011-02-21 3:40:08
880,22334,881,bf45ea766695c09187b2d67d0fe6da3f,has the best family in the world! Im especially blessed to have such a wonderful daughter! Im sending some love out to my FB friends and family! Hold the ones you love a little closer today! Take the extra time to let them know you love them! TGIF! <3,,0,2009-10-23 6:38:55
881,33442,882,bf45ea766695c09187b2d67d0fe6da3f,Please take a moment to slowly breathe in and out.. Think of all the wonderful people that your life is filled with. Enjoy the breeze. Feel the sun on your face. Laugh til your sides hurt. Smile through your tears. Enjoy your family and friends. Count your blessings... and dont ever take tomorrow for granted. Good night! <3,,0,2011-04-18 2:47:21
882,22334,883,bf45ea766695c09187b2d67d0fe6da3f,"Im SO PROUD of my resilent daughter... after everything thats happened over the past year with her father, she is still getting straight A's on her report card. Im so happy for her!! I love ya, Dani! xoxox",,0,2011-04-06 22:27:01
883,22334,884,bf45ea766695c09187b2d67d0fe6da3f,"My daughter is in Jr High school now and has already done a right of passage. She had her friend slip a note in this guys locker for her, since her friend is only a couple lockers away from his. Too cute! lol Remember those days? lol Shes growing up so fast. It really feels like a blink of an eye ago, I was feeding her in her high chair.... Wow...",,0,2010-09-08 0:50:16
884,22334,885,bf45ea766695c09187b2d67d0fe6da3f,I got my haircut this morning and I absolutely LOVE it! And I actually cut enough off so I could donate my ponytail to Locks of Love so Im really happy! It looks WAY CUTE! Its shoulder length with long layers. Ill get a new pic put up as soon as I can! <3 =),,0,2010-07-24 16:26:07
885,44553,886,bf45ea766695c09187b2d67d0fe6da3f,"Sometimes youre just an email away from brightening someones life! <3 Thanks for making me smile, Patti! Youre so awesome, girlie! Im SO glad theres still people like you on this earth! =)",,0,2010-03-15 2:32:48
886,22334,887,bf45ea766695c09187b2d67d0fe6da3f,"James is here so Danielle, James, and I are all going for a walk on this beautiful early morning! With all these very hot and really humid days, I think its the best time to go for a walk and get out to enjoy your neighborhood. Please continue to pray for all of our safety. Also continue to pray they catch him. Thank you. Happy Hump Day! <3 =)",,0,2010-08-18 10:50:55
887,44553,888,bf45ea766695c09187b2d67d0fe6da3f,RATE ME THEN PUT THIS ON YOUR STATUS AND SEE WHAT PEOPLE RATE YOU!!!!! (1) Crazy. (2) I'd marry you(3) I want to date you. (4) Sarcastic. (5) I miss you. (6) I'd kiss you.(7) Beautiful. (8) Smart. (9) Imaginative. (10) Random. (11) Smart Ass. (12) Funny. (13) Flirt (14) Amazing,,0,2011-04-20 23:03:36
888,33442,889,bf45ea766695c09187b2d67d0fe6da3f,"The Easter Bunny was here!!!! (Why am I the one awake at 5:15 am and my daughter is deeply sleeping and probably wont get up for 2 or more hours still??) But no, Im up and excited!! The Easter Bunny was here!!!!! W00T! =) <3",,0,2011-04-24 9:16:47
889,44553,890,bf45ea766695c09187b2d67d0fe6da3f,"In about 4 hours, my daughter will be sitting in her homeroom and officially be in junior high! Wow, where is the time going? I feel like an eye blink ago I was waving her off to kindergarten. Im so proud of her! Shes extremely smart, funny, beautiful, and has an awesome group friends! Im sure shell have a great year! Love you, sweetie! <3 =)",,0,2010-08-25 9:02:53
890,44553,891,bf45ea766695c09187b2d67d0fe6da3f,"Im so blessed to have such an awesome daughter, wonderful family, and great friends. How did I get so lucky? =)",,0,2009-07-16 6:47:27
891,33442,892,bf45ea766695c09187b2d67d0fe6da3f,"If you could see anyone in concert, including front stage seats and back stage meet and greet passes, who would you choose? =)",,0,2010-06-23 1:50:43
892,22334,893,bf45ea766695c09187b2d67d0fe6da3f,Extremely bored. Hopefully my great friends and awesome family will leave a funny story or a sweet memory they have that includes me. Im hoping tonight Ill come back to good stories that make us all smile! xoxox (PS - Plz be kind! lolz),,0,2011-03-08 19:20:39
893,22334,894,bf45ea766695c09187b2d67d0fe6da3f,had a GREAT time seeing you all last night! Cant wait til next time! Must have shared 60 kisses last night! Thats because I love you all so much! (And maybe because I had a couple too many drinks for once! lol) But I do still love you all! xoxox,,0,2009-08-23 20:57:09
894,44553,895,bf45ea766695c09187b2d67d0fe6da3f,is out with the old and in with the new! This has been a great year for finding out who my true friends are.... It hasnt been an easy road but its a very refreshing adventure! <3 to ya all! =),,0,2009-10-23 23:33:42
895,22334,896,bf45ea766695c09187b2d67d0fe6da3f,"The greatest happiness in life is knowing that you are loved for who you are, and sometimes in spite of who you are. Give this happiness to your family, to your friends, and to your neighbors. <3",,0,2011-04-16 23:24:08
896,33442,897,bf45ea766695c09187b2d67d0fe6da3f,"Just for fun on my birthday - When I blow out my candles tonight, what do you think I should wish for?",,0,2010-10-16 6:32:35
897,22334,898,bf45ea766695c09187b2d67d0fe6da3f,"Danielle is at a picnic and she met our new little doggie, Annie. She is a 3 year old Maltese. Were really excited because shes bringing her home tonight! We thought wed be getting a Maltese puppy in October sometime but this is much better! She a bit older and already trained but from the same breeder. ? =)",,0,2010-08-28 21:32:58
898,22334,899,bf45ea766695c09187b2d67d0fe6da3f,"Great Thursday to be followed by a wonderful weekend! (Im hoping!) Im looking forward to my daughters school icecream social. Its a time honored tradition! Im sending some love out to my terrific daughter, great family, wonderful friends, and loved ones! <3 =)",,0,2010-05-21 6:01:54
899,44553,900,bf45ea766695c09187b2d67d0fe6da3f,"I had a great day at the beach with the family! They rock! I laughed the entire day away! It was great! Still, it doesnt matter what we do... I cant help to think about the cloud that looms over it all. I miss you and I wish you were still here with us! RIP Stephen <3",,0,2010-07-05 0:19:56
900,44553,901,bf45ea766695c09187b2d67d0fe6da3f,I would never change anything about my past - good or bad - because then I wouldnt have the people in my life and I wouldnt be the person I am today.,,0,2010-09-06 0:55:12
901,33442,902,bf45ea766695c09187b2d67d0fe6da3f,"Please say a prayer for my sister, Michele. She was admitted to the hospital with chest pains today and we arent sure what the problem is. Thanks all. I love you, Michele! <3",,0,2010-05-20 0:15:07
902,33442,903,bf45ea766695c09187b2d67d0fe6da3f,"Our father, who art in Pittsburgh, football be thy game. Let Mendenhall run, 6 Super Bowls won, on Earth as it is at Heinz Field. Give us this day another Super Bowl win and forgive us our penalties, as we defeat those packers who play against us. Lead us to victory, and deliver us to seven. For thine is the Steel Curtain, the Hines and the Troy forever and ever. A-Ben!",,0,2011-01-28 2:38:10
903,33442,904,bf45ea766695c09187b2d67d0fe6da3f,"My brother lives in the land down under and has been enjoying the summer heat and swimming in the pool while we are here freezing and shoveling snow off of everything..... Doesnt seem fair, does it?",,0,2010-01-14 2:26:02
904,33442,905,bf45ea766695c09187b2d67d0fe6da3f,"Im doing good and feeling good! Things are looking brighter and I can actually say Im happy!! The only downer is that my back went out on me again... Major pain and muscle spasms. Of course, it didnt happen til 6pm and everything is closed tomorrow. I dont know if I can wait til Monday. Im going to try my tens unit.... Wish me luck!!",,0,2011-04-22 4:00:07
905,22334,906,bf45ea766695c09187b2d67d0fe6da3f,<3 Live! Laugh! Love! <3 Dont take any day for granted. <3 Love them like your heart has never been broken. <3 Let their kiss take your breath away. <3 Have no regrets. <3,,0,2010-03-20 1:52:18
906,33442,907,bf45ea766695c09187b2d67d0fe6da3f,"GEO//ENO is Sat, Sept 26th @ Presque Isle Downs & Casino - M80s are playing, upstairs. No cover. Who will be there??? Give me a shout out! W00T!!!!! =)",,0,2009-09-16 8:27:10
907,22334,908,bf45ea766695c09187b2d67d0fe6da3f,"is LOVING this weather! Spending the evening with my awesome daughter doing Easter eggs and then after she goes to bed, Im going to meet up with a few friends for a movie. Have a good one, everybody! =)",,0,2010-04-01 20:51:26
908,33442,909,bf45ea766695c09187b2d67d0fe6da3f,has been up for 24 hours now with no caffeine. I have to get a sleep deprivation test and an EEG done at 8am. Maybe they will finally figure out whats up with this sleep disorder they say I have but then they cant diagnose. This will be my 4th sleep clinic since June....,,0,2010-01-05 9:19:09
909,44553,910,bf45ea766695c09187b2d67d0fe6da3f,"*Please Repost* Benefit for my Aunt, Anna Wisniewski-Sat June 26th @Builders Assos. 1-8pm(2415 W.Grandview).She has stage 4 lung cancer & has 4-6 mnths to live so we want to send her on a nice cruise:)Please come or get a hold of me for 50//50 tickets-Thanks:) Shannon Roschi-Clark",,0,2010-06-18 2:23:31
910,44553,911,bf45ea766695c09187b2d67d0fe6da3f,We had a great time at Marla and Dougs tonight! I still cant believe Giavana is 4! Shes so smart and beautiful.... You just gotta love her! xoxox,,0,2011-01-22 1:54:19
911,33442,912,bf45ea766695c09187b2d67d0fe6da3f,I need to invent a machine to make to all bad ex's and horrible people disappear. Anyone want to invest? =),,0,2010-06-23 17:28:24
912,33442,913,bf45ea766695c09187b2d67d0fe6da3f,"Everytime my daughter looks into my eyes, I know I am a lot more than Ive ever given myself credit for....",,0,2009-11-02 14:16:28
913,33442,914,bf45ea766695c09187b2d67d0fe6da3f,"Well Ive deleted another 230 people from my friends list. If youre reading this, you are still on it. Im still planning on cancelling my account by Wednesday if this highschool bullshit doesnt stop. Ive deleted over 400 ppl today. Lets see who else will have to go.....",,0,2010-03-29 21:36:39
914,33442,915,bf45ea766695c09187b2d67d0fe6da3f,"Ok Skaters, One more time for old times sake. We are bring back OLD SCHOOL night at Evans Skateland (on West Lake Rd) Weds night Jan 13. 7:30-10p. Dust off your friends, your skates and join us. Old school jams from the 80's and 90's is the music format, we'll even go back and play some deep disco cuts from the 70'...s. This session is for skaters of skill levels and skating eras. SPREAD AND WORD AND JOIN US!",,0,2010-01-07 21:36:49
915,22334,916,bf45ea766695c09187b2d67d0fe6da3f,Leave a one-word comment that you think best describes me. It can only be one word. No more. Then copy & paste this on your wall so that I may leave a word about you.,,0,2009-09-19 6:13:13
916,44553,917,bf2e586663eb82b5cd83bbdff4790262,"If you look at people or a cow, a dog or an elephant, or anything and everything with an equal eye..then you can become an enlightened person--Srimad Bhagwad Gita",,0,2010-10-20 14:19:49
917,22334,918,bef89c85d5a961c052fa140cdf1eea6f,"Time will Come & When It Will Come, Everything will look like a good old story to tell to our children!",,0,2011-05-05 21:08:11
918,22334,919,beeb68b947eaec4a55a9d8d20a7c5b52,"went and saw easy A and resident evil 4 with Mitchell J Auger-Langejan last night, and discovered that a majority of victorias population is in his corps' band, which is lame because practice is on monday and people could have been watching movies instead of playing instruments, even those who are not in mitch's corps.",,0,2010-10-26 21:53:05
919,33442,920,be6a4370aa73880f9470b3e453c57fee,why do the adults in my life keep making me do things i obviously don't want to because they're too damn lazy to do it themselves? This is getting really annoting and I really hate walking around my neighborhood ronning errands for lazy people due to the fact that everytime I step out the house some hood rat and//or bum trys hitting on me. -_- fml,,0,2010-09-07 21:39:00
