,ParticipantID,id,userid,text,annotation_date,annotation,time
1110,33442,1111,b98b995372448f015357638c8eb6add1,Ski school tomorrow at Copper Mountain for me. Here's to not breaking anything!,,0,2010-06-14 16:53:03
1111,44553,1112,b98b995372448f015357638c8eb6add1,"To recover from yesterday's skiing debacle, I'm going hiking today. We found an 11 mile trail right behind the condo.",,0,2011-01-13 21:46:13
1112,22334,1113,b98b995372448f015357638c8eb6add1,Next up - tubing.,,0,2010-08-12 15:53:50
1113,33442,1114,b98b995372448f015357638c8eb6add1,"Packing up the van. We'll walk around until Eric is finished snow boarding, then we're staying with some relatives outside of Denver tonight.",,0,2010-10-21 14:41:34
1114,44553,1115,b98b995372448f015357638c8eb6add1,I'm pleasantly surprised by how good this gluten free beer is. I guess that's what happens when I haven't had beer in months.,,0,2010-09-10 23:59:02
1115,44553,1116,b98b995372448f015357638c8eb6add1,"Cleaning and drinking, drinking and cleaning.",,0,2010-08-18 2:18:21
1116,22334,1117,b98b995372448f015357638c8eb6add1,Spending the day reading a good book is a pretty good way to transition from vacation to work. I think. We'll see how work goes tomorrow.,,0,2010-09-06 5:41:02
1117,33442,1118,b98b995372448f015357638c8eb6add1,"We got a package in the mail today, which means the cats are in for a wild night of box hopping!",,0,2010-08-09 0:11:24
1118,22334,1119,b98b995372448f015357638c8eb6add1,I'm ready for spring! And I'd like to stay inside until it gets here.,,0,2010-08-17 15:03:02
1119,22334,1120,b98b995372448f015357638c8eb6add1,A man in the restroom here at work just called the store to ask if someone could bring him more toilet paper.,,0,2010-08-27 0:43:27
1120,22334,1121,b98b995372448f015357638c8eb6add1,A reminder to my writing friends - Small Press Publishing Panel at UMSL tonight at 6:00! All the details below.,,0,2011-01-25 5:00:59
1121,44553,1122,b98b995372448f015357638c8eb6add1,"Sending stories out is just so much fun, but I'd rather be outside. Almost finished...",,0,2010-06-13 21:18:46
1122,44553,1123,b98b995372448f015357638c8eb6add1,"I just ordered a North Star Cherry tree for the front yard. They only get 10 ft. tall, which is a lot better than the 30 ft. apple tree I also considered!",,0,2010-11-07 1:10:41
1123,22334,1124,b98b995372448f015357638c8eb6add1,"I'm ready to start gardening. Guess I'll get out the seeds and, like I do every year, start about ten times as many plants as we have space for.",,0,2010-09-23 20:00:28
1124,44553,1125,b98b995372448f015357638c8eb6add1,"I made homemade tapioca pudding for the first time today. Next time I'll make a double batch so Eric can have some, too. ;)",,0,2011-01-03 2:37:42
1125,22334,1126,b98b995372448f015357638c8eb6add1,"I just woke up. We did a remerch last night and I didn't get home until 6am, but it feels strange to be just now waking up.",,0,2010-11-23 1:30:56
1126,44553,1127,b98b995372448f015357638c8eb6add1,"/You can indirectly describe what frightens you by what surrounds it./""""",,0,2011-03-16 18:55:42
1127,44553,1128,b98b995372448f015357638c8eb6add1,"I've gotten up from my desk three times to get something, and three times I've made it back without the thing I need.",,0,2010-12-03 2:17:17
1128,33442,1129,b98b995372448f015357638c8eb6add1,Damn clouds.,,0,2010-03-26 22:59:40
1129,44553,1130,b98b995372448f015357638c8eb6add1,St. Louis friends! Great view of the moon now! Hurry!,,0,2011-02-01 4:10:06
1130,33442,1131,b97f872b411e25a44921e409936b9f68,Estate sales this morning! Plus a little Junque and Bike Works later.,,0,2010-12-12 18:25:39
1131,22334,1132,b97f872b411e25a44921e409936b9f68,"Writing is fun, but revising is work.",,0,2009-08-12 1:03:32
1132,44553,1133,b97f872b411e25a44921e409936b9f68,It seems to be nap time.,,0,2009-06-25 14:32:57
1133,22334,1134,b86eb14612969b2df48c2863c32c2899,"finished with The Samaritan, by Fred Venturini http:////goodreads.com//user_status//show//5159135",,0,2010-06-03 20:04:26
1134,22334,1135,b86eb14612969b2df48c2863c32c2899,Vacation! FINALLY,,0,2010-06-08 11:35:04
1135,44553,1136,b86eb14612969b2df48c2863c32c2899,I need a bigger suitcase. Or less stuff.,,0,2010-12-31 13:16:10
1136,22334,1137,b86eb14612969b2df48c2863c32c2899,I need a name for a fictional bar in the Ozarks. Any ideas?,,0,2010-11-02 22:00:10
1137,33442,1138,b86eb14612969b2df48c2863c32c2899,High altitude drinking - holy shit! Happy inlaws!,,0,2010-09-11 1:45:25
1138,22334,1139,b86eb14612969b2df48c2863c32c2899,Just got back from a nice walk to Carondelet Park with Eric Janssen. It's such a beautiful day!,,0,2010-06-19 17:09:40
1139,33442,1140,b86eb14612969b2df48c2863c32c2899,I just made a huge batch of applesauce with all the apples we've been saving from Fair Shares. It turned out great!,,0,2010-10-11 13:30:37
1140,44553,1141,b86eb14612969b2df48c2863c32c2899,"Going to read for a while and then do nothing for a while (thanks for the great Nothing plan, Rosetta Cipponeri).",,0,2010-10-23 13:31:53
1141,33442,1142,b8565b3da9da49946312ce3a6d1efe86,"added Freedom Fighters, Grand Theft Auto III, The Godfather, The Godfather: The Game, and 3 other games to their game list http:////gamerdna.com//r//6cE8",,0,2010-06-09 16:40:36
1142,22334,1143,b8565b3da9da49946312ce3a6d1efe86,Running like hell,,0,2010-05-06 0:04:38
1143,33442,1144,b8565b3da9da49946312ce3a6d1efe86,MERRY CHRISTMAS BLOODY BASTARDS! (G),,0,2011-04-07 20:08:03
1144,22334,1145,b77848f3cbf4a8a87d33d95aa41abe48,4square bugado (@ siderâ”œÃ¢â”¬â”‚polis) http:////4sq.com//gHtTZZ,,0,2010-10-11 5:03:07
1145,22334,1146,b77848f3cbf4a8a87d33d95aa41abe48,<//3,,0,2010-05-10 3:53:48
1146,22334,1147,b76fa5fcca4d6ae77eeee584318f0c87,wwe monday night raw,,0,2010-12-21 10:43:19
1147,33442,1148,b76fa5fcca4d6ae77eeee584318f0c87,"trying to play black ops in this /day after tomorrow/"" weather.""",,0,2009-01-03 4:19:50
1148,44553,1149,b76fa5fcca4d6ae77eeee584318f0c87,I can't even look out of my windows.,,0,2010-10-07 4:13:08
1149,44553,1150,b76fa5fcca4d6ae77eeee584318f0c87,Can people honestly see me having a music career?,,0,2009-09-17 16:27:02
1150,33442,1151,b76fa5fcca4d6ae77eeee584318f0c87,What's the purpose of junior retreats?,,0,2010-04-07 1:16:19
1151,33442,1152,b6f1257ff213585723c66e253d2b92f7,#ytcarnaval I wanna go to brazil now.,,0,2010-05-23 19:17:45
1152,44553,1153,b6f1257ff213585723c66e253d2b92f7,Wow. I actually had hopes for green bay losing.,,0,2010-02-23 22:24:19
1153,44553,1154,b6f1257ff213585723c66e253d2b92f7,"When the world ends in 2012 all of you /chesseheads/"" can go suck it.""",,0,2010-10-16 15:37:27
1154,44553,1155,b6f1257ff213585723c66e253d2b92f7,"Even through the darkest days, this fire burns always.",,0,2010-10-18 2:55:15
1155,44553,1156,b6f1257ff213585723c66e253d2b92f7,This endless mercy mild We're crawling side by side With hell freezing over in our eyes Gods kneel before our crime,,0,2010-02-25 0:18:42
1156,22334,1157,b6f1257ff213585723c66e253d2b92f7,"/Matthew's gonna be our next black president./"" - Victor Samuel Pâ”œÃ¢â”¬âŒrez If I was president: 1. Marijuana & prostitution was legalized. 2. Immigration laws would be destroyed. 3. George Bush would hate me forever.""",,0,2010-12-30 23:40:48
1157,33442,1158,b6ea475ea79a0bea100517cb4103f3e6,tekken 6,,0,2011-01-03 22:09:57
1158,22334,1159,b6ea475ea79a0bea100517cb4103f3e6,Searching for more breakcore music.,,0,2009-12-03 9:05:31
1159,44553,1160,b6ea475ea79a0bea100517cb4103f3e6,Where do I go from here?,,0,2010-11-08 7:40:21
1160,22334,1161,b6b0adf5be5d8127263f5cd82c5e1414,is it possible to have 2 valentines? xP (Nina Delgado & Mell Quintana),,0,2011-03-11 1:09:52
1161,44553,1162,b68be8e3d1a310f89765f2b1bd49e548,"I walk the path of life to my own rhythm, my own beat. Some don't like it others even try to imitate it. Guess they have not found their own beat yet :)",,0,2010-08-30 15:10:00
1162,33442,1163,b68be8e3d1a310f89765f2b1bd49e548,Jealousy is a useless emotion.,,0,2011-03-12 2:10:40
1163,33442,1164,b68be8e3d1a310f89765f2b1bd49e548,/...And as you gaze into the abyss,,0,2010-08-25 5:04:45
1164,44553,1165,b68be8e3d1a310f89765f2b1bd49e548,MLK Day.,,0,2010-10-24 0:23:09
1165,44553,1166,b68be8e3d1a310f89765f2b1bd49e548,Misanthropic open-mindedness....,,0,2010-08-09 16:01:18
1166,33442,1167,b68be8e3d1a310f89765f2b1bd49e548,HERP AND DERP,,0,2010-09-23 1:50:59
1167,22334,1168,b6331f2483830e661dc4af408418f80a,"Even through the darkest days, this fire burns always.",,0,2010-07-25 1:08:01
1168,44553,1169,b5efdb17945bc5ac2504e6c0c70f41b1,I do not pretend to be a good person. I just do what I think is right as many times as I possibly can.,,0,2011-03-28 2:55:08
1169,44553,1170,b5efdb17945bc5ac2504e6c0c70f41b1,I'm gonna go on a heavy metal//industrial binge by the end of the night.,,0,2010-11-23 16:49:38
1170,44553,1171,b5efdb17945bc5ac2504e6c0c70f41b1,Watching Obama's State of The Union ...for...some reason.,,0,2011-01-18 3:58:38
1171,33442,1172,b5e2618b5f098dd6f94f794f354b1815,/I am not going to sit on my ass as the events that affect me unfold to determine the course of my life. I'm going to take a stand. I'm going to defend it. Right or wrong,,0,2011-04-01 6:49:35
1172,22334,1173,b5e2618b5f098dd6f94f794f354b1815,oovoo on school laptop,,0,2011-04-24 2:33:42
1173,44553,1174,b5e2618b5f098dd6f94f794f354b1815,"We've come a long long way together, Through the hard times and the good, I have to celebrate you baby, I have to praise you like I should Fatboy Slim",,0,2011-04-08 18:04:13
1174,33442,1175,b5e2618b5f098dd6f94f794f354b1815,XBL: X BareShrooms,,0,2010-11-17 17:23:46
1175,22334,1176,b5e2618b5f098dd6f94f794f354b1815,"; There's not a chance, there's not a prayer. Cant pull a miracle out of the air.",,0,2011-04-05 4:51:15
1176,22334,1177,b5e2618b5f098dd6f94f794f354b1815,"; happy birthday darling dearest beloved sister Dayang Hidayah, adeq <3 u loads akak!",,0,2010-11-25 16:07:54
1177,33442,1178,b5e2618b5f098dd6f94f794f354b1815,"; as e date it all started gets nearer by day, I kept getting more & more flashbacks of e past. making all e memories of those times fresh & clear in my mind.",,0,2010-06-15 13:47:34
1178,33442,1179,b5e2618b5f098dd6f94f794f354b1815,"; We loved to dream aloud, with both feet on the ground. But where's the sense in that? We'd never get it back.",,0,2010-07-18 14:18:57
1179,44553,1180,b5e0570319ccd1001134bb7060a676cf,"; It seems so far away, but so close. Its there for us to take, when most would waste it.",,0,2010-12-23 2:38:46
1180,22334,1181,b5e0570319ccd1001134bb7060a676cf,"; Don't love in black and white, do we? Its just another fight to me. If we don't take it on, we wont get far.",,0,2010-12-07 1:55:11
1181,44553,1182,b5e0570319ccd1001134bb7060a676cf,"; He knows what he's doing to me and he knows when he calls, I'll fall for him every time. Cause Im wrapped around his perfect little finger, he is my weakness.",,0,2010-11-03 1:49:59
1182,44553,1183,b5e0570319ccd1001134bb7060a676cf,"; 7 years ago, on this very day... *nostalgic moment*",,0,2010-08-13 5:30:50
1183,33442,1184,b5e0570319ccd1001134bb7060a676cf,"; A look from him is like oxygen, how would I keep breathing without him? He breaks a hole as he looks away, now my heart skip beating without him.",,0,2010-12-11 1:53:16
1184,44553,1185,b5e0570319ccd1001134bb7060a676cf,Happy 10th birthday dearest little sister Puteri Sabariah <3,,0,2010-12-11 19:14:48
1185,44553,1186,b5e0570319ccd1001134bb7060a676cf,"was digging thru my hard disk n found so many stuffs dat i barely rmbr bout. e old photos do bring bck memories of e gd old days. i managed to hav a few luffs browsing thru em. wow, time really flies by real fast. we're all grown up nw, carving our own paths 2wards e future.",,0,2010-08-13 20:20:16
1186,33442,1187,b5e0570319ccd1001134bb7060a676cf,"shud bear in mind to always upload photos at arnd diz time of e night. uploading was a breeze, no network prob. awesome, really. haha",,0,2010-11-02 18:33:30
1187,22334,1188,b5e0570319ccd1001134bb7060a676cf,/Jess get up,,0,2010-08-13 5:37:00
1188,22334,1189,b5cdd94160c1ca8938dee8e4202e6455,"So Osama Bin Laden is dead. Well, there's no possible way there could ever be a backlash right? Don't start celebrating too soon...",,0,2011-05-17 13:08:42
1189,22334,1190,b5cdd94160c1ca8938dee8e4202e6455,really enjoyed last night. Not sure I want to see the photos though xD,,0,2010-03-17 16:48:41
1190,22334,1191,b57dcbe1b484eb302cb9da59bf83f6a2,"Y'know, someone could have pointed out that me eye makeup had smudged so I look like Alice Cooper. Cheers for lettin' iz just walk around unaware guys.",,0,2010-04-13 20:21:10
1191,44553,1192,b57dcbe1b484eb302cb9da59bf83f6a2,God I love The Undertones. Hope they're doing a tour again this year.,,0,2010-07-22 20:13:30
1192,33442,1193,b57dcbe1b484eb302cb9da59bf83f6a2,You know you're cool when you're sat on your own attempting to play Vivaldi's 'Concerto for 2 mandolins in G major' on your guitar...,,0,2011-04-14 21:18:05
1193,44553,1194,b573cfeb6ec090948d454b1a0441376b,Kathryn: /It looks african,,0,2009-09-15 3:19:31
1194,44553,1195,b573cfeb6ec090948d454b1a0441376b,Would like nothing better than to sit outside in the sun with an ice cold mojito right now.,,0,2010-05-01 23:53:40
1195,22334,1196,b573cfeb6ec090948d454b1a0441376b,"/If I never lied then baby you'd be the truth/"" wait... what? Seriously",,0,2009-12-03 21:53:05
1196,44553,1197,b573cfeb6ec090948d454b1a0441376b,it's proper beer garden weather today.,,0,2010-01-19 20:33:34
1197,44553,1198,b573cfeb6ec090948d454b1a0441376b,"Forget having a social life, I'm playing mortal kombat.",,0,2011-03-27 17:56:33
1198,22334,1199,b573cfeb6ec090948d454b1a0441376b,Someone come make me breakfast & then maybe just do everything else I need to do today so I can go back to bed.,,0,2009-10-17 0:10:55
1199,44553,1200,b573cfeb6ec090948d454b1a0441376b,In exactly 45 days I shall be perfectly happy.,,0,2010-06-02 21:00:22
1200,44553,1201,b573cfeb6ec090948d454b1a0441376b,"has just spent the past hour playing 'wind the bobbin in', you'd think Johnny would be bored of it by now, but no...",,0,2011-03-25 18:46:27
1201,33442,1202,b573cfeb6ec090948d454b1a0441376b,"Hannah:/This is our stop./"" Me: /""ahh okay./"" Omi: /""Feel my bag",,0,2010-02-18 4:20:09
1202,22334,1203,b573cfeb6ec090948d454b1a0441376b,weather is lush! I want to do something...,,0,2010-04-19 19:33:09
1203,22334,1204,b573cfeb6ec090948d454b1a0441376b,"I will do something productive, I WILL do something productive, I WI - I'm on facebook... oops.",,0,2009-12-31 20:50:12
1204,44553,1205,b573cfeb6ec090948d454b1a0441376b,Kathryn Close is an utter babe <3,,0,2009-12-29 17:30:35
1205,22334,1206,b4df192aa68519bad438920735e802c0,We're in the stickiest situation since sticky the stick insect got stuck on a sticky bun.,,0,2011-01-08 3:54:15
1206,22334,1207,b4df192aa68519bad438920735e802c0,"Anime, anime. I look like an anime. Hair spiked up 'cause you know I like it thata way.",,0,2010-04-08 6:45:37
1207,44553,1208,b4df192aa68519bad438920735e802c0,A Russian is going to slip on a banana & break their neck! That's the ONLY conclusion that can be made.,,0,2011-01-07 14:26:23
1208,33442,1209,b4df192aa68519bad438920735e802c0,Jessie J - yet another pop singer that looks like Eddie Izzard when he's done up in drag.,,0,2011-10-31 19:23:52
1209,22334,1210,b4df192aa68519bad438920735e802c0,It's 4//20 bitches.,,0,2010-12-15 2:50:17
1210,33442,1211,b4d522888bedf4d3f50119d3f49aaddd,Y'know the bus driver hates you when he gives you the change from â”œÃ©â”¬Ãº20 in 50ps even when there's a fiver in clear sight that he could give you.,,0,2010-12-16 1:43:27
1211,22334,1212,b4d522888bedf4d3f50119d3f49aaddd,I want a companion cube...,,0,2010-10-03 7:21:43
1212,22334,1213,b4d522888bedf4d3f50119d3f49aaddd,wish Becca would stop rammin' iz in public.,,0,2010-05-17 22:16:17
1213,44553,1214,b4d522888bedf4d3f50119d3f49aaddd,"Got knives, have you seen 'em? In your back's where we keep 'em.",,0,2010-04-02 5:43:10
1214,33442,1215,b4a7ca4e53a9899c4656ca8a2b1b12aa,"Anyone know where I can get cheap, but decent guitar strings?",,0,2010-08-20 19:29:29
1215,44553,1216,b4a7ca4e53a9899c4656ca8a2b1b12aa,"Night with me lasses, oh aye ;P",,0,2010-09-18 19:37:36
1216,44553,1217,b4a7ca4e53a9899c4656ca8a2b1b12aa,"Eeenie meenie minie fish. Holla, holla, holla.",,0,2010-09-11 0:00:26
1217,22334,1218,b4a7ca4e53a9899c4656ca8a2b1b12aa,"Y'know when you go to your mates /just for a couple of hours/"" & stroll in home the next morning.""",,0,2010-11-03 18:01:44
1218,44553,1219,b48211cb6afdb40bb3da4a71f7f8f0f0,There is a little charva kid on the back of my bus speaking in Yiddish. How strange...,,0,2010-08-21 6:48:13
1219,33442,1220,b48211cb6afdb40bb3da4a71f7f8f0f0,Mmm pancakes. Today just keeps getting better :),,0,2009-10-15 15:39:10
1220,33442,1221,b439e30e4ef3263531fd8382124c83ce,"As if mother got me out of bed just to see the dresses. I mean hey, she looks great but I'd rather sleep than watch them get married.",,0,2010-03-31 5:05:36
1221,33442,1222,b439e30e4ef3263531fd8382124c83ce,Free bar? Whey aye,,0,2010-09-04 6:22:10
1222,44553,1223,b439e30e4ef3263531fd8382124c83ce,"is wishing a beautiful birthday to her awesome mother, Pamela Mara.",,0,2010-08-14 23:03:43
1223,22334,1224,b439e30e4ef3263531fd8382124c83ce,has cornered the market on little boy roles in the theatre building. Third time's the charm!,,0,2010-10-10 18:38:13
1224,22334,1225,b3cddedbeb743141fda35f74e0b9c959,"is doing her thing, and happy to be in the home stretch of the spring semester. Oh, and happy birthday Taylor Dariarow, you rock. (=",,0,2011-02-14 23:17:41
1225,44553,1226,b3cddedbeb743141fda35f74e0b9c959,is catching up on 'Doctor Who'. What a brilliant show.,,0,2010-01-14 1:51:06
1226,44553,1227,b3cddedbeb743141fda35f74e0b9c959,is going to be the trendsetter of snacking on raw pasta. Don't knock it 'til you try it.,,0,2010-01-27 0:10:04
1227,44553,1228,b3cddedbeb743141fda35f74e0b9c959,had a wonderful time dancin' it up with friends at MadPeople Reunion. Now to sleep for movement class.,,0,2010-04-30 23:22:53
1228,33442,1229,b3c14e074e2aab8d6a163472791442f8,had a splendid time at Splendor. Go home early and help make money for the SOTD? Good deal.,,0,2011-05-10 2:32:33
1229,33442,1230,b3b5d56e1d507515780b773fe3e83fce,went shopping at publix. Barefoot. It was weird.,,0,2010-11-17 20:54:10
1230,44553,1231,b3b5d56e1d507515780b773fe3e83fce,just googled how to make a noise complaint. Ratting out the toga party two houses down after getting home from a party herself is waaay college.,,0,2010-10-27 20:43:31
1231,22334,1232,b3b5d56e1d507515780b773fe3e83fce,is feeling the post show grieving beginning - and in two fold.,,0,2011-01-20 14:28:19
1232,33442,1233,b359c71d96a889f5f4547de2937e875d,"feels like this semester passed by in a whirlwind. An awkward, cross-gendered whirlwind.",,0,2010-08-07 15:41:12
1233,22334,1234,b2a89377dd5345b6690ba62f4ecca84e,"just stocked up on food for the first time in two months. Oh, college.",,0,2010-09-14 21:39:49
1234,44553,1235,b2a89377dd5345b6690ba62f4ecca84e,is looking forward to the many wonderful things to come.,,0,2010-08-16 20:27:07
1235,33442,1236,b2a89377dd5345b6690ba62f4ecca84e,is stunned that this week is actually happening. Back to back shows and various school assignments: bring it.,,0,2010-11-14 5:12:39
1236,22334,1237,b2a89377dd5345b6690ba62f4ecca84e,"can't believe they performed /Jesus is a Friend of Mine/"" on Glee. Sue is a btard. Who knew?""",,0,2010-09-06 0:07:25
1237,22334,1238,b2a89377dd5345b6690ba62f4ecca84e,"will be writing her little butt off all day. OK, her butt is maybe not so little.",,0,2010-08-18 18:35:34
1238,33442,1239,b2a89377dd5345b6690ba62f4ecca84e,"is a opening an absolutely fabulous, fantastical, absolutely MAD show tonight!",,0,2010-08-30 3:50:12
1239,22334,1240,b2a89377dd5345b6690ba62f4ecca84e,had a wonderful breakfast with Stephen Placido and Karen Sattinger. Has been putting her nose to the grindstone since they left.,,0,2010-11-02 12:35:47
1240,22334,1241,b2a89377dd5345b6690ba62f4ecca84e,"was born to run. On empty. For life. Maestro - cue /Chariots of Fire/""!""",,0,2010-07-16 3:29:38
1241,33442,1242,b2a89377dd5345b6690ba62f4ecca84e,finished the half-marathon in 3 hours and 21 minutes. Then chilled by the pool. Now: rehearsal. Good day.,,0,2010-10-25 23:44:36
1242,33442,1243,b2a89377dd5345b6690ba62f4ecca84e,is officially dubbing this semester The Months That Are Shakespeare.,,0,2010-09-21 18:06:40
1243,44553,1244,b2a89377dd5345b6690ba62f4ecca84e,"is fresh off an awesome night of songs, dance, and poetry. And covered in glitter.",,0,2010-07-30 15:47:30
1244,22334,1245,b2a89377dd5345b6690ba62f4ecca84e,"is consumed by rehearsals, essays, and lines. Such is life.",,0,2010-12-21 18:26:06
1245,33442,1246,b29fd92b63952156f30bfe01f5dc470d,is in the 561 for a brief 40 hours.,,0,2011-04-01 17:22:52
1246,33442,1247,b29fd92b63952156f30bfe01f5dc470d,is so happy collective Mom Pamela Mara was able to see Madwoman of Chaillot. Crew and castmates: she absolutely adored it.,,0,2011-05-03 16:31:33
1247,22334,1248,b28ce95bbf80425298b11916a6ef346b,"is in R&J tech hearing Shakespeare lines while watching Spartacus via Chase Sullivan Milner, and Friday Night Lights via Rhiannon Tasker. While trying to type out CTLs. Over-stimulation much?",,0,2009-12-03 17:33:23
1248,22334,1249,b28ce95bbf80425298b11916a6ef346b,is off to her last time as a vagabond. Madwoman has been an exceptional experience. Come on. We have work to do. let's rock today's show!,,0,2010-05-16 18:58:03
1249,33442,1250,b28ce95bbf80425298b11916a6ef346b,"is back in Gville. Missed most of the Oscars, and will miss the rest in order to do homework. But attended a lovely wedding. Good trade off.",,0,2009-11-25 20:12:48
1250,22334,1251,b28ce95bbf80425298b11916a6ef346b,"would like to thank her Madwoman peeps for the lovely run, it was truly an honor. Now on to Jomeo and Ruliet!",,0,2010-02-16 13:01:36
1251,33442,1252,b28ce95bbf80425298b11916a6ef346b,bought some new running shorts :D niiiiiiike....and they match my shoes :3,,0,2011-02-07 18:56:10
1252,33442,1253,b28ce95bbf80425298b11916a6ef346b,work..khols...watchin cuzin tumble..... yup sounds like a smooth day to me....,,0,2010-05-22 18:51:34
1253,44553,1254,b28ce95bbf80425298b11916a6ef346b,"Dear Jessy, call me into work...i want to make money...NOW! :)",,0,2010-03-31 18:57:27
1254,22334,1255,b28ce95bbf80425298b11916a6ef346b,off today.....prolly going to run laterr....,,0,2009-10-11 19:16:45
1255,22334,1256,b28ce95bbf80425298b11916a6ef346b,I'm ready to leave Lakeland for a lil while.......,,0,2009-12-21 9:59:37
1256,22334,1257,b23f679c6f835bf31f4858880a5be852,"Life, at a standstill; the silent night mocks my moon with the stars that shine on thier own. Let one be.",,0,2010-08-22 3:50:30
1257,33442,1258,b23f679c6f835bf31f4858880a5be852,Cant wait to chill in Apopka this weekend...finnally..hello American Pie Movie Marathon and chinese food.....!!!!!!!! Thank You Chelsea Hart for taking my shift tomorrow night :D,,0,2009-11-18 3:50:21
1258,33442,1259,b23f679c6f835bf31f4858880a5be852,apopka,,0,2010-11-05 1:14:41
1259,44553,1260,b23f679c6f835bf31f4858880a5be852,Like if you agree Super Bowl Sunday should be declared a National Holiday :),,0,2010-07-22 15:34:50
1260,44553,1261,b23f679c6f835bf31f4858880a5be852,In Apopka!!!!!!!!!! :D with the besties...ohhh yesssssss!,,0,2010-06-13 22:34:10
1261,44553,1262,b23f679c6f835bf31f4858880a5be852,STRAWBERRY FESTIVAL!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,0,2011-09-09 20:37:59
1262,33442,1263,b23f679c6f835bf31f4858880a5be852,work. 2 to 5. woohoo off tommorow.... :),,0,2009-08-03 2:52:52
1263,22334,1264,b2241d4fbe0b754b0e8559c85d5d26a7,Looking forward to getting my nails done with Anna Bass tomorrow!!!!!!!!,,0,2011-08-22 3:24:16
1264,33442,1265,b2241d4fbe0b754b0e8559c85d5d26a7,NO STRINGS ATTATCHED :D !!!!!!! MMMMM.....YAY!,,0,2009-09-28 23:25:51
1265,22334,1266,b2241d4fbe0b754b0e8559c85d5d26a7,got my nails did with Anna Bass !!!!!!!!! Blue sparkles everywhere :),,0,2010-02-07 20:25:29
1266,44553,1267,b2241d4fbe0b754b0e8559c85d5d26a7,"Dear Facebook, stop trying to take over my homepage, please and thank you, with no love, Arialla Knight",,0,2010-11-10 12:20:52
1267,22334,1268,b2241d4fbe0b754b0e8559c85d5d26a7,Contemplating Sunshine.......,,0,2011-07-23 8:14:52
1268,44553,1269,b2241d4fbe0b754b0e8559c85d5d26a7,"Yet again... I remember breathing, is a very good hobby.",,0,2009-12-07 15:49:29
1269,22334,1270,b2241d4fbe0b754b0e8559c85d5d26a7,:) in a good mood :),,0,2010-12-13 18:03:43
1270,22334,1271,b2241d4fbe0b754b0e8559c85d5d26a7,Inhale...then exhale...breathe :),,0,2009-09-14 20:33:15
1271,22334,1272,b2241d4fbe0b754b0e8559c85d5d26a7,Go in at 4pm....would love to chill before then if anyone is up for lunch :),,0,2009-12-20 17:36:52
1272,33442,1273,b2241d4fbe0b754b0e8559c85d5d26a7,Writing :),,0,2011-04-11 13:06:18
1273,44553,1274,b2241d4fbe0b754b0e8559c85d5d26a7,had an almost amazing poker game...trippled what i put into play...then bet two thirds of it in my last hand...and lost it all to a royal flush...cmon really?!?!?!?!?!? -_-,,0,2009-08-19 11:22:12
1274,44553,1275,b1d81edc5519d124b6b04f60a4873313,I <3 Rickie Fowler.....i'm gonna marry that golfer one dayy....,,0,2010-08-09 8:52:09
1275,44553,1276,b1d81edc5519d124b6b04f60a4873313,"going to clean the kitchen soon....work at three....off around eight- thirty /ish/""""",,0,2010-12-24 12:39:47
1276,33442,1277,b1d81edc5519d124b6b04f60a4873313,work -_- someone come see me -_- 3-8:30.....burgers are good for you :D,,0,2010-09-12 0:57:08
1277,22334,1278,b1d81edc5519d124b6b04f60a4873313,GAH!.... ( IM SOOO CONFUSED) at least i'm off tommorow ...i need some serious R&R....,,0,2010-03-20 11:08:31
1278,33442,1279,b1d81edc5519d124b6b04f60a4873313,:) im off.......,,0,2010-07-28 21:37:33
1279,22334,1280,b17518ceae3fefa348012d4eb5df4edb,FUNNY MOVIES :D,,0,2011-02-20 14:47:45
1280,33442,1281,b17518ceae3fefa348012d4eb5df4edb,imma good lil helper... :) Gg to the rescue :) you're welcome Brobro....,,0,2010-08-07 1:05:58
1281,44553,1282,b15cf300b5693210682e36cfe5f9789b,work....,,0,2010-03-02 22:08:46
1282,22334,1283,b15cf300b5693210682e36cfe5f9789b,lol i jus tried to crack a whip and epically failed hahahahaha :) i tried tho :3,,0,2011-05-02 17:05:15
1283,22334,1284,b15cf300b5693210682e36cfe5f9789b,Had a good performance review from Mcdonalds.... :),,0,2010-07-27 19:06:03
1284,44553,1285,b15cf300b5693210682e36cfe5f9789b,Has found a doll with the most hideous face imaginable,,0,2010-08-04 14:35:05
1285,22334,1286,b15cf300b5693210682e36cfe5f9789b,Wonders what effect going to school useing a stick for the first time (that they'll have seen) will have on the kids?,,0,2010-09-04 20:11:04
1286,44553,1287,b15cf300b5693210682e36cfe5f9789b,The guy took one look at mre and then deciuded to wait for the next lift evenb though he had to stand around for the door to shut,,0,2010-05-07 9:58:05
1287,22334,1288,b15cf300b5693210682e36cfe5f9789b,http:////www.bbc.co.uk//news//uk-wales-12620980,,0,2010-11-10 22:40:40
1288,33442,1289,b15cf300b5693210682e36cfe5f9789b,Is thinking he may do some finger painting,,0,2010-04-27 14:16:51
1289,44553,1290,b15cf300b5693210682e36cfe5f9789b,today on the way home I looked up at the dirty grimy sky and on the horizon noticed a murky purple a thin slice of vitality and beauty there if only I was open to seeing it.,,0,2010-03-29 19:00:15
