ParticipantID,id,userid,text,annotation_date,annotation
44553,22,fdd7bb23407b15e190e70405063db57b,"Why don't people live for their work? And why isn't work and end for itself. Seems to me no body got into their colleges expecting to find the romance, the love, the passion of their subjects. There just seems to be the conception of salary or simply feeling ones way through life. I just don't get it. Anybody want to clarify it for me?",,0
44553,24,fdd7bb23407b15e190e70405063db57b,It is important to retain faith in one's inner being during the confrontation of external expectations reguardless of whether others respect your decisions or not. Are we not the master of our own dreams or were we place in this world to gain approval,,0
44553,27,fd054ad407abf163e6ec4334aacde10c,"I HATE YOU, I HATE MYself, I HATE everything.. so what? you gotta problem with that? Its yours not mine !",,0
44553,28,fd054ad407abf163e6ec4334aacde10c,"Aku ni asal negeri mana ar? lecturer phy193 ckap aku org sabah, budak group aku ckap aku org kl, aku cakap aku alien~ =,=",,0
44553,30,fd054ad407abf163e6ec4334aacde10c,Being loved by one person  Giving love to one person  I foolishly believed that person would be you  Its all lies. All lies  Your love for me was all lies  Youve hurt me so  You left me crying,,0
44553,31,fc1c9fb6c64740edcbbf8cfe9dde8b02,finally back from tennesee. so happy. cant wait to see all my friends tomorrow. i miss yall. ready to talk when you are.,,0
44553,44,fb13fd91eca91c8f7bfe22b14327c6eb,"Literally half my friends are on right now. Does that mean I need to get more friends, or do my current ones just have too much free time?",,0
44553,45,fb13fd91eca91c8f7bfe22b14327c6eb,"Awesome first night at Fright Night even though everything that could have gonewrong for me went wrong. Let's just say I've made my room my own...via my shed blood. Still, an awesome night, we made people wet themselves, and it's going to be a great season!",,0
44553,46,fa69c3f763679900202613ada8fbb68b,"The Five Stages of Marxism : 1. Struggle between social classes 2. Violent overthrow of the ruling class 3. Temporary dictatorship by the lower class 4. Government institutions slowly withers away because of communist education 5. Pure communism : no social classes// everyone is equal, no private property, no government// laws, no modern industry. Everyone sharing with everyone in need. (what an idiot)",,0
44553,50,fa69c3f763679900202613ada8fbb68b,"Jesus' last command before ascending is not the great commission but to wait for the baptism of the H.S. (Luke 24:49, Acts 1:4-5) ...didnt notice that before.",,0
44553,51,fa69c3f763679900202613ada8fbb68b,"Prayerfulness and power is something that is more caught than taught, every opportunity to spend time with passionate, prayerful, spirit-filled people is priceless : )",,0
44553,52,f9ccb48961eadee54fa81ebf82849a03,My younger sister stole my phone charger and has hidden it on me. Sometimes I wonder if she secretly likes me.,,0
44553,57,f97beeae7a13a4e10d891113d70680dd,"Life teaches you to love and teaches you to cry, it may be ironic but its true that you can't know the value of love until you cry for it.",,0
44553,58,f88f8409e7531a480cf4111abe92a0ad,"Okay, another grammer complaint- accept and except are two different words. You ACCEPT all gifts EXCEPT those that come from enemies.",,0
44553,59,f88f8409e7531a480cf4111abe92a0ad,"I just bought Brokeback Mountain. Somehow, I don't think that it will be the choice for any family movie night that occurs. Ever.",,0
44553,66,f88c5c0b0c6e3f0f50d99f35578d7cea,dnt u hate wen sum1 calls ur man//woman my love it makes me wanna hurt dem lol dat not cool cuz if da shoe was on da other foot u wont like it so back up n check urself,,0
44553,67,f88c5c0b0c6e3f0f50d99f35578d7cea,"Yay me lol off 2 my second day of work loving it <<<Just Holla If You Got Me, Fuck You If You Had Me>",,0
44553,68,f8708568eff1535c85247b28dc126f9b,"is happy with the effort he's made today, 6 and a half hour shift at work, then clean the car out and car wash",,0
44553,69,f8708568eff1535c85247b28dc126f9b,"76 - quite possibly the best and worst thing that's ever happened to me, despite what you may say, i don't love the abuse and i do love it when you're nice to me :D nah wouldn't change a thing, also, i have clearly got the best present ever for you! (nobody else mail me a number - i will be bluntly honest :L) <3",,0
44553,70,f8708568eff1535c85247b28dc126f9b,"has had an amazing time at the open mic night followed by a jamming session in the flat, nineties child is a fucking tune and a half!",,0
44553,71,f8708568eff1535c85247b28dc126f9b,Hopes the cast of grease are grateful to me for getting lost trying to find out where these mics are and then trying to fit it all inside my little c1,,0
44553,72,f8249493f16a1370dd53a36a51ffe010,is at Megan's party with Parmooney. And clyde (who rhea thinks is gay). And Rhea. And a whole ton of people.,,0
44553,75,f8249493f16a1370dd53a36a51ffe010,I spy with my little asian eye and I see Ben and Jerry's ice-cream in the fridge but it has a do-not-touch sign on it. What to do?,,0
44553,78,f8249493f16a1370dd53a36a51ffe010,is happy she finally found a link to True Blood which works. :D And my feet smell nice.... Completely unrelated of course. Not that I normally sniff my feet.,,0
44553,80,f8249493f16a1370dd53a36a51ffe010,"Aloysius Lee, it is not funny to steal my 30STM shirt and pass it off at your own. I want it BACK, you smelly pig.",,0
44553,89,f6cc6efc801e03c8b798827d2ce580fd,feels best whn ur friends take your side and says we are with you in those times whn things are not in your favor and can make u get into low spirits ...   thanks both of you...:) :),,0
44553,90,f6cc6efc801e03c8b798827d2ce580fd,i will be studying on new year eve preparing fr the exam :( ...shld be rewarded wid gud marks in the exam !! :P,,0
44553,92,f68268e212bc1ac0dff21524f6f73b3d,Disconsolate (Disconsole it): To remove the functional unit of a gadget,,0
44553,93,f68268e212bc1ac0dff21524f6f73b3d,"/Para saan ba kasi ung pangalan at bakit pa nila pinag aawayan./""  Sabi ko nga e hindi naman kailangang malaman kung sino ka when it comes to God diba? He even changed the name ung nag follow sa kanya gaya ni Peter.""",,0
44553,94,f68268e212bc1ac0dff21524f6f73b3d,"/I don't want to commit on something that is subjective (referring to love).  A possibility that one day you'll wake up and not love the person you are with./""  -nice""",,0
44553,98,f5fb82dcec93d706b05d47ab7d12d390,It shouldn't be legal to have this much fun in a day with only caffeine in my system......haha. Oh and I now know I enjoy playing on roofs. lol,,0
44553,100,f5fb82dcec93d706b05d47ab7d12d390,"sometimes its the little things in life that makes a person smile, like crazy notebooks and weird pens, but that's me :) off to work till 10.",,0
44553,101,f5fb82dcec93d706b05d47ab7d12d390,Sitting by my Grandma's bed as she sleeps and thinking of all the memories we have together. She's my hero today and always.,,0
44553,102,f5fb82dcec93d706b05d47ab7d12d390,"getting the last minute to dos done and trying to pack, not my favorite thing to do. I'm headed to j-ville.",,0
44553,104,f5fb82dcec93d706b05d47ab7d12d390,"got an hour and a half nap and dinner, now trying to see if I can sleep for another hour and a half....hmm",,0
44553,105,f5fb82dcec93d706b05d47ab7d12d390,":: Going to bed soon cause again I get to drive I-10 again tom, I think we're becoming good friends. lol",,0
44553,108,f5fb82dcec93d706b05d47ab7d12d390,"Can't believe I almost got talked into working tonight, thankfully someone smarter then me was there to convince me not to...lol",,0
44553,111,f555812c118db1ecd99eec2072bbf08e,You know i appreciate the finer things but its not what makes me happiest baby (i can do without it babe) your tender lovings more than i can handle neve,,0
44553,113,f555812c118db1ecd99eec2072bbf08e,This has been the worse summer i have ever had!!!! and the time i needed my best friend the most..... she leaves me!!!!!! What the Fuck????? All of them are the same!!!!!! i cant trust anyone!!!! So much fo best friends forever!!!!!!,,0
44553,114,f555812c118db1ecd99eec2072bbf08e,Thank you Avril Lavigne and lady gaga :) thank you for being there at Crappy times like this XD love you girls,,0
44553,115,f555812c118db1ecd99eec2072bbf08e,"I'm not feeling all that great still. But i'm happy to have Amber, Kaycee and kelli is my best friends :) and Michael is amazing :D i love you all",,0
44553,117,f555812c118db1ecd99eec2072bbf08e,"Faggot, a word harshly used all the time. In the bible meaning the gays are going to hell. Um.. See why i get offended?",,0
44553,119,f555812c118db1ecd99eec2072bbf08e,"Your stuck on the idea i'm a horrible person. Its time for you to listen to me. I know when you get an idea in your head, its hard to get it out...",,0
44553,123,f49956142aab2ad74decfd49a103c2f1,"Dear all who know-know me,   Do I do enough for myself? Am I taking good care of me? Yes? No? Why or why not?   Sincerely,  me",,0
44553,125,f49956142aab2ad74decfd49a103c2f1,I need some relatives out here please! The weather averages 70 degrees in February and you have the option of going either to the mountains or the beach or fishing and camping or gazing at the stars in Hollywood. It's a big state...you'll never be bored.   <3 COME AND JOIN US IN CALIFORNIA!! <3,,0
44553,126,f49956142aab2ad74decfd49a103c2f1,I've been praying and working towards those prayers. We'll see what happens tomorrow! I'm ready for a good weekend of spiritual food and (hopefully) making more friends.,,0
44553,130,f49956142aab2ad74decfd49a103c2f1,"It takes a lot of effort to change your name, especially if you live in a state different from the one you were born in...am I doomed to be Johnson forever?",,0
44553,131,f45983bb2f8cef58cf64073b18c76172,pfft. fuck you la ! iknow you hate me bah. aku lagi banci kau. bangga ~ so don't try to act good to me. fuck off !,,0
44553,132,f45983bb2f8cef58cf64073b18c76172,"you know, i skipped all of presentation when i was in PTE. and now, i have to do a presentation for my PHASE TEST. nicee ~~ skip, fail lah jawapannya.",,0
44553,133,f45983bb2f8cef58cf64073b18c76172,"i'm waiting for you to say that you miss me as much as i miss you. and whenever you need someone, i want to be that someone. sigh.",,0
44553,134,f3a86bbb3ca55c26f97074307e44d5f3,"No1 fall over, i had 1 date in ages friday n didnt meet online . 4got how great it can b n movin bak 2 palatka has been best decision ive made n while. Bein wit kids is my world n havn blast wit cool guy is refreshin aftr all da sadness last few months. i feel alive again!",,0
44553,136,f3a86bbb3ca55c26f97074307e44d5f3,"Hey Guys!!, Gotta go to ohio Friday, my son there needs me for awhile, and dont kno when I'll be back. Please keep us all in ur prayers. Things tough for them, and I hope to be a help to them thru this rough time. Im getting to see my grandaughter, Zoey for da first time tho!! WooHoo lol I appreciate ur paryaers and kno, the Lord is watching and this too, shall pass!!",,0
44553,139,f3a86bbb3ca55c26f97074307e44d5f3,"SO SO SOOOOOO glad da work week from hell is over! I hate that no matter how much good u do or treat ppl, if theres JUS ONE TINY error, omg thats all u hear bout. WHy is that? Isnt good suppose to outweigh the not so good? Anyways, no 12 hour shifts til Monday n someone come pick me up and take me to Palatka lol Did I say PLEASE????? lol or jus have some fun and forget work, bills and other life crap lol",,0
44553,140,f3a86bbb3ca55c26f97074307e44d5f3,My last day n Lakeland and emotional. Thanks 2 every1 n will miss u terribly but cant stand being away from kids. Accident screwed up alot n goin bak 2 get my life back!!!!!,,0
44553,141,f3a86bbb3ca55c26f97074307e44d5f3,"Have a grateful heart. Persistance persistance persistance. Treat othrs how u want 2 b treatd. Commit urself 2 constant improvemnt. Commit 2 quality. Note 2 self... quality n EVERY PART OF LIFE!!!! Undrstand happiness isnt from possessions, powr or presige, but relatnships wit ppl u love n repect in ur life.",,0
44553,142,f3a86bbb3ca55c26f97074307e44d5f3,"Susan Wedlock Jackson Mccall Stringer PRAYER ALERT!! For a FB friend's daughter AUDRIN KING. Hold the familyup in prayer today. Her 2 year old daughter was just diagnosed withStage 4 cancer. If you see this post, even if you dont know her, Godknows... Please post to your profile for 1 hour and say a prayer forthe little girl and God Bless you for doing it!...",,0
44553,143,f3a5f1bd06b9b1f14824c2e597193426,LMAO!!! i made me facebook all piratey! arrrg. to do it go to the bottom off your screen where the languages are and click english and itll give you a list. text me pocket parrot if you join meh!,,0
44553,146,f3a5f1bd06b9b1f14824c2e597193426,gahhhh. yesterday was fucking terrible! i hate throwing up. :C feeling a little better today but still pretty shitty. and i has to work tomorrow. Strep throat SUCKS.,,0
44553,150,f32e710223cf508365554a6e29c96ad9,"Chris Ong, Ashwin Sharma , Bryan Hong, Derek Eer, Dev Bhattacharya, Jarek G?owacki, Arvind Jothin, Dennis Jap: tuesday for db game good?",,0
44553,156,f240c4711bb126e675c5243a218e8020,"I'm really considering going vegan, so if everyone could just go ahead and get their hateful comments out of the way on this status, that would be lovely.",,0
